-0.5363855498740208	0.03028361410890693	-0.1458212033475145
-0.5365743955630564	0.02433933132917097	-0.1413903482172183
-0.5344900125397261	0.02242739141623813	-0.1556250569937343
-0.5369441919168706	0.03018367514495259	-0.1362401698912912
-0.5363125134165964	0.03574239393655317	-0.1429412884264483
-0.5355709084425023	0.01355923672531976	-0.1451637742476037
-0.5367911272744855	0.01539061979478153	-0.1360967714934751
-0.532653363852413	0.02833772669626924	-0.1663939905032496
-0.537292123488732	0.01980662507704885	-0.1318447836332284
-0.5319139643495155	0.0350017029543681	-0.1662103574415151
-0.5368150046985668	0.03563733584899254	-0.1341019328081356
-0.5345897669086088	0.04067690831748765	-0.149573825066561
-0.5358183775135215	0.04401584141496155	-0.1384922536838323
-0.5351307253513782	0.005811174653791613	-0.1423115092513211
-0.5310586504005117	0.02926896564956326	-0.1767874514887816
-0.5318258208049278	-0.01643254211904703	-0.2131932145370932
-0.5314073295415952	0.00873845076141537	-0.1744030335588392
-0.5330256344202348	-0.01962628503230852	-0.2186870830910324
-0.5311544367076085	0.01840816989996045	-0.1777557505827043
-0.5313676265466394	0.03970255260098978	-0.1674189819228106
-0.5303365940363149	-0.009756117079685059	-0.215987478919836
-0.5475814998719902	-0.02020086896713236	0.1178874229374265
-0.547003517977952	-0.01454374433329764	0.1149310421017754
-0.5306015595173896	0.0336711218820322	-0.1761667314755599
-0.532051127712997	-0.01169867577969472	-0.2006628010731476
-0.5311240349096084	-0.009160077380505116	-0.2067905492176936
-0.5305440869200102	0.006289330672374138	-0.2007884640828482
-0.5485249262034091	-0.01207366447148289	0.1317944256802887
-0.5311360117853129	0.01199829631997799	-0.185728901204627
-0.5474056891934184	-0.00729404682357275	0.1216046128492674
-0.5371979370730745	0.0129176547265093	-0.1250918435928802
-0.537697962877018	0.01473200349087327	-0.1184153065206294
-0.5342920376951079	-0.03263977488815611	-0.2167856893830317
-0.5418711713435127	-0.05697020618706668	0.04385580504735022
-0.54219416830781	-0.0505638825466432	0.04965069051802174
-0.5296382402898036	0.002101057397983636	-0.2049662246519806
-0.5430328005562127	-0.0574783035464572	0.05456288182690051
-0.5461799036321582	-0.01925039816530072	0.107882983245681
